standard_taxon,TraitName1,avg.value,data.type
ERIGERON COMPOSITUS,Leaf C,435.15032358255,average.values.at.genus.level
ERIGERON FILIFOLIUS,Leaf C,435.15032358255,average.values.at.genus.level
ERIGERON CORYMBOSUS,Leaf C,435.15032358255,average.values.at.genus.level
ERIGERON SP. (msla.us),Leaf C,435.15032358255,average.values.at.genus.level
ERIGERON PATAGONICUS,Leaf C,435.15032358255,average.values.at.genus.level
ERIGERON PULCHELLUS,Leaf C,435.15032358255,average.values.at.genus.level
ERIGERON FLORIBUNDUS,Leaf C,435.15032358255,average.values.at.genus.level
ERIGERON PRIMULIFOLIUM,Leaf C,435.15032358255,average.values.at.genus.level
ERIGERON ANDICOLA,Leaf C,435.15032358255,average.values.at.genus.level
GAULTHERIA MYRSINOIDES,Leaf C,475.140838623047,average.values.at.genus.level
GAULTHERIA ERECTA,Leaf C,475.140838623047,average.values.at.genus.level
GAULTHERIA RETICULATA,Leaf C,475.140838623047,average.values.at.genus.level
GAULTHERIA STRIGOSA,Leaf C,475.140838623047,average.values.at.genus.level
GENTIANA SEDIFOLIA,Leaf C,463.37205050122,average.values.at.genus.level
GENTIANA ARISTATA,Leaf C,463.37205050122,average.values.at.genus.level
GENTIANA DAHURICA,Leaf C,463.37205050122,average.values.at.genus.level
GENTIANA MACROPHYLLA,Leaf C,463.37205050122,average.values.at.genus.level
GENTIANA OFFICINALIS,Leaf C,463.37205050122,average.values.at.genus.level
GENTIANA SPATHULIFOLIA,Leaf C,463.37205050122,average.values.at.genus.level
GENTIANA NIVALIS,Leaf C,463.37205050122,average.values.at.genus.level
GENTIANA ANDREWSII,Leaf C,463.37205050122,average.values.at.genus.level
GENTIANA DECUMBENS,Leaf C,463.37205050122,average.values.at.genus.level
GENTIANA AUTUMNALIS,Leaf C,463.37205050122,average.values.at.genus.level
GENTIANA SP.,Leaf C,463.37205050122,average.values.at.genus.level
GENTIANELLA NUMMULARIFOLIA,Leaf C,467.825368749579,average.values.at.genus.level
GENTIANELLA RUPICOLA,Leaf C,467.825368749579,average.values.at.genus.level
GENTIANELLA FOLIOSA,Leaf C,467.825368749579,average.values.at.genus.level
GENTIANELLA RAPUNCULOIDES,Leaf C,467.825368749579,average.values.at.genus.level
GERANIUM HUMBOLDTII,Leaf C,443.248806059468,average.values.at.genus.level
GERANIUM MANICULATUM,Leaf C,443.248806059468,average.values.at.genus.level
GERANIUM PYLZOWIANUM,Leaf C,443.248806059468,average.values.at.genus.level
GERANIUM CORE-CORE,Leaf C,443.248806059468,average.values.at.genus.level
GERANIUM ANTRORSUM,Leaf C,443.248806059468,average.values.at.genus.level
GERANIUM PYRENAICUM,Leaf C,443.248806059468,average.values.at.genus.level
GERANIUM SP.,Leaf C,443.248806059468,average.values.at.genus.level
GERANIUM BICKNELLII,Leaf C,443.248806059468,average.values.at.genus.level
GERANIUM THUNBERGII,Leaf C,443.248806059468,average.values.at.genus.level
GERANIUM REPTANS,Leaf C,443.248806059468,average.values.at.genus.level
GERANIUM SOLANDERI,Leaf C,443.248806059468,average.values.at.genus.level
GERANIUM LOXENSE,Leaf C,443.248806059468,average.values.at.genus.level
HYPOCHAERIS SESSILIFLORA,Leaf C,424.12480372971,average.values.at.genus.level
HYPOCHAERIS MICROCEPHALA,Leaf C,424.12480372971,average.values.at.genus.level
HYPOCHAERIS,Leaf C,424.12480372971,average.values.at.genus.level
HYPOCHAERIS INCANA,Leaf C,424.12480372971,average.values.at.genus.level
LUPINUS MICROPHYLLUS,Leaf C,422.542185262735,average.values.at.genus.level
LUPINUS POLYPHYLLUS,Leaf C,422.542185262735,average.values.at.genus.level
LUPINUS PUSILLUS,Leaf C,422.542185262735,average.values.at.genus.level
LUPINUS SAXOSUS,Leaf C,422.542185262735,average.values.at.genus.level
LUPINUS SERICEUS,Leaf C,422.542185262735,average.values.at.genus.level
LUPINUS SPARSIFLORUS,Leaf C,422.542185262735,average.values.at.genus.level
LUPINUS ALBICAULIS,Leaf C,422.542185262735,average.values.at.genus.level
LUPINUS BREVICAULIS,Leaf C,422.542185262735,average.values.at.genus.level
LUPINUS SP.,Leaf C,422.542185262735,average.values.at.genus.level
LUPINUS UNCIALIS,Leaf C,422.542185262735,average.values.at.genus.level
LUPINUS NANUS,Leaf C,422.542185262735,average.values.at.genus.level
LUPINUS PUBESCENS,Leaf C,422.542185262735,average.values.at.genus.level
LUPINUS DENSIFLORUS,Leaf C,422.542185262735,average.values.at.genus.level
LUPINUS,Leaf C,422.542185262735,average.values.at.genus.level
LUPINUS PERENNIS,Leaf C,422.542185262735,average.values.at.genus.level
LUZULA RACEMOSA,Leaf C,462.815739936666,average.values.at.genus.level
LUZULA MODESTA,Leaf C,462.815739936666,average.values.at.genus.level
LUZULA SP.,Leaf C,462.815739936666,average.values.at.genus.level
LUZULA COMOSA,Leaf C,462.815739936666,average.values.at.genus.level
LUZULA LUZULINA,Leaf C,462.815739936666,average.values.at.genus.level
LUZULA SUDETICA,Leaf C,462.815739936666,average.values.at.genus.level
LUZULA WAHLENBERGII,Leaf C,462.815739936666,average.values.at.genus.level
OREOMYRRHIS ANDICOLA,Leaf C,416.40404935,average.values.at.genus.level
PLANTAGO RIGIDA,Leaf C,419.896384727629,average.values.at.genus.level
PLANTAGO SERICEA,Leaf C,419.896384727629,average.values.at.genus.level
PLANTAGO SP.,Leaf C,419.896384727629,average.values.at.genus.level
PLANTAGO BELLARDI,Leaf C,419.896384727629,average.values.at.genus.level
PLANTAGO LAGOPUS,Leaf C,419.896384727629,average.values.at.genus.level
PLANTAGO MYOSUROS,Leaf C,419.896384727629,average.values.at.genus.level
PLANTAGO ASIATICA,Leaf C,419.896384727629,average.values.at.genus.level
PLANTAGO LINEARIS,Leaf C,419.896384727629,average.values.at.genus.level
POA CUCULLATA,Leaf C,437.056507142534,average.values.at.genus.level
POA ATTENUATA,Leaf C,437.056507142534,average.values.at.genus.level
POA ATTENUATA var. KENG,Leaf C,437.056507142534,average.values.at.genus.level
POA ALPIGENA,Leaf C,437.056507142534,average.values.at.genus.level
POA pratensis SSP. latifolia,Leaf C,437.056507142534,average.values.at.genus.level
POA SP.,Leaf C,437.056507142534,average.values.at.genus.level
POA BULBOSA,Leaf C,437.056507142534,average.values.at.genus.level
POA LANIGERA,Leaf C,437.056507142534,average.values.at.genus.level
POA PAUCIFLORA,Leaf C,437.056507142534,average.values.at.genus.level
POA SPICIFORMIS,Leaf C,437.056507142534,average.values.at.genus.level
POA ABBREVIATA,Leaf C,437.056507142534,average.values.at.genus.level
POTENTILLA DOMBEYI,Leaf C,445.654463165366,average.values.at.genus.level
POTENTILLA FRAGARIOIDES,Leaf C,445.654463165366,average.values.at.genus.level
POTENTILLA STERILIS,Leaf C,445.654463165366,average.values.at.genus.level
POTENTILLA BIFLORA,Leaf C,445.654463165366,average.values.at.genus.level
POTENTILLA MULTIFIDA,Leaf C,445.654463165366,average.values.at.genus.level
POTENTILLA SIMPLEX,Leaf C,445.654463165366,average.values.at.genus.level
POTENTILLA ARGENTEA,Leaf C,445.654463165366,average.values.at.genus.level
POTENTILLA SP.,Leaf C,445.654463165366,average.values.at.genus.level
POTENTILLA CONFERTA,Leaf C,445.654463165366,average.values.at.genus.level
POTENTILLA LONGIFOLIA,Leaf C,445.654463165366,average.values.at.genus.level
POTENTILLA NEUMANNIANA,Leaf C,445.654463165366,average.values.at.genus.level
POTENTILLA HEBIICHIGO,Leaf C,445.654463165366,average.values.at.genus.level
POTENTILLA KLEINIANA,Leaf C,445.654463165366,average.values.at.genus.level
POTENTILLA SERICEA,Leaf C,445.654463165366,average.values.at.genus.level
RANUNCULUS PRAEMORSUS,Leaf C,439.596911318879,average.values.at.genus.level
RANUNCULUS REPTANS,Leaf C,439.596911318879,average.values.at.genus.level
RANUNCULUS BROTHERUSII,Leaf C,439.596911318879,average.values.at.genus.level
RANUNCULUS VICTORIENSIS,Leaf C,439.596911318879,average.values.at.genus.level
RANUNCULUS NANUS,Leaf C,439.596911318879,average.values.at.genus.level
RANUNCULUS ORTHORHYNCHUS,Leaf C,439.596911318879,average.values.at.genus.level
RANUNCULUS SP.,Leaf C,439.596911318879,average.values.at.genus.level
RANUNCULUS UNCINATUS,Leaf C,439.596911318879,average.values.at.genus.level
RANUNCULUS AURICOMUS,Leaf C,439.596911318879,average.values.at.genus.level
RANUNCULUS CALIFORNICUS,Leaf C,439.596911318879,average.values.at.genus.level
RANUNCULUS ACRIS SSP. PUMILUS,Leaf C,439.596911318879,average.values.at.genus.level
RANUNCULUS NIVALIS,Leaf C,439.596911318879,average.values.at.genus.level
RANUNCULUS PYGMAEUS,Leaf C,439.596911318879,average.values.at.genus.level
RANUNCULUS POLYANTHEMOS,Leaf C,439.596911318879,average.values.at.genus.level
RANUNCULUS JAPONICUS,Leaf C,439.596911318879,average.values.at.genus.level
RANUNCULUS ALISMIFOLIUS,Leaf C,439.596911318879,average.values.at.genus.level
SENECIO NIVALIS,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO BRACTEOLATUS,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO JACOBAEA,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO PINNATIFOLIUS var. ALPINUS,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO SP.,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO TRIANGULARIS,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO BONARIENSIS,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO PULCHER,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO SELLOI,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO QUADRIDENTATUS,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO BUPLEUROIDES,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO ADNATUS,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO CORONATUS,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO ERUBESCENS,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO SPECIOSUS,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO SUBCORIACEUS,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO VULGARIS,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO TEPHROSIOIDES,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO LASEGUEI,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO MISER,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO GLABERRIMUS,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO UMGENIENSIS,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO VARIABILIS,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO CONRATHII,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO DECURRENS,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO POLYANTHEMOIDES,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO RETRORSUS,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO INAEQUIDENS,Leaf C,427.258511571858,average.values.at.genus.level
SENECIO MADAGASCARIENSIS,Leaf C,427.258511571858,average.values.at.genus.level
THELYPTERIS CAUCAENSIS,Leaf C,415.88135071,average.values.at.genus.level
THELYPTERIS EUTHYTHRIX,Leaf C,415.88135071,average.values.at.genus.level
VALERIANA ALYPIFOLIA,Leaf C,456.449424841124,average.values.at.genus.level
VALERIANA CONGESTA,Leaf C,456.449424841124,average.values.at.genus.level
VALERIANA MICROPHYLLA,Leaf C,456.449424841124,average.values.at.genus.level
VALERIANA CONVALLARIOIDES,Leaf C,456.449424841124,average.values.at.genus.level
VIOLA BANGII,Leaf C,420.093922901812,average.values.at.genus.level
VIOLA SP.,Leaf C,420.093922901812,average.values.at.genus.level
VIOLA STRIATELLA,Leaf C,420.093922901812,average.values.at.genus.level
VIOLA BETONICIFOLIA,Leaf C,420.093922901812,average.values.at.genus.level
VIOLA GLABELLA,Leaf C,420.093922901812,average.values.at.genus.level
VIOLA ARVENSIS,Leaf C,420.093922901812,average.values.at.genus.level
VIOLA RUPESTRIS,Leaf C,420.093922901812,average.values.at.genus.level
VIOLA BICOLOR,Leaf C,420.093922901812,average.values.at.genus.level
VIOLA PEDATA,Leaf C,420.093922901812,average.values.at.genus.level
VIOLA ALPINA,Leaf C,420.093922901812,average.values.at.genus.level
VIOLA ADUNCA,Leaf C,420.093922901812,average.values.at.genus.level
VIOLA SEMPERVIRENS,Leaf C,420.093922901812,average.values.at.genus.level
VIOLA LABRADORICA,Leaf C,420.093922901812,average.values.at.genus.level
VIOLA TRINERVATA,Leaf C,420.093922901812,average.values.at.genus.level
VIOLA PURPUREA,Leaf C,420.093922901812,average.values.at.genus.level
ANDROPOGON GLOMERATUS,Leaf C,452.111041099047,average.values.at.genus.level
ANDROPOGON SP.,Leaf C,452.111041099047,average.values.at.genus.level
ANDROPOGON VIRGINICUS,Leaf C,452.111041099047,average.values.at.genus.level
ANDROPOGON VIRGINICUS var. GLAUCUS,Leaf C,452.111041099047,average.values.at.genus.level
ANDROPOGON VIRGINICUS var. VIRGINICUS,Leaf C,452.111041099047,average.values.at.genus.level
ANDROPOGON HALLII,Leaf C,452.111041099047,average.values.at.genus.level
ANDROPOGON SCHIRENSIS,Leaf C,452.111041099047,average.values.at.genus.level
ANDROPOGON TERNARIUS,Leaf C,452.111041099047,average.values.at.genus.level
ANDROPOGON GYRANS,Leaf C,452.111041099047,average.values.at.genus.level
ARISTIDA SPICIFORMIS,Leaf C,433.686171202416,average.values.at.genus.level
ARISTIDA STRICTA,Leaf C,433.686171202416,average.values.at.genus.level
ARISTIDA LATIFOLIA,Leaf C,433.686171202416,average.values.at.genus.level
ARISTIDA CAPUT-MEDUSAE,Leaf C,433.686171202416,average.values.at.genus.level
ARISTIDA PERSONATA,Leaf C,433.686171202416,average.values.at.genus.level
ARISTIDA BASIRAMEA,Leaf C,433.686171202416,average.values.at.genus.level
ARISTIDA CONTORTA,Leaf C,433.686171202416,average.values.at.genus.level
ARISTIDA BEYRICHIANA,Leaf C,433.686171202416,average.values.at.genus.level
ARISTIDA PURPURASCENS,Leaf C,433.686171202416,average.values.at.genus.level
ARISTIDA TUBERCULOSA,Leaf C,433.686171202416,average.values.at.genus.level
ARISTIDA DIVARICATA,Leaf C,433.686171202416,average.values.at.genus.level
ASCLEPIAS PEDICELLATA,Leaf C,417.541272311611,average.values.at.genus.level
ASCLEPIAS INCARNATA,Leaf C,417.541272311611,average.values.at.genus.level
ASCLEPIAS AMPLEXICAULIS,Leaf C,417.541272311611,average.values.at.genus.level
ASCLEPIAS SP.,Leaf C,417.541272311611,average.values.at.genus.level
ASCLEPIAS PUMILA,Leaf C,417.541272311611,average.values.at.genus.level
ASCLEPIAS SPECIOSA,Leaf C,417.541272311611,average.values.at.genus.level
ASCLEPIAS MELLODORA,Leaf C,417.541272311611,average.values.at.genus.level
ASCLEPIAS ALBENS,Leaf C,417.541272311611,average.values.at.genus.level
ASCLEPIAS GIBBA,Leaf C,417.541272311611,average.values.at.genus.level
COMMELINA SP.,Leaf C,412.24,average.values.at.genus.level
COMMELINA AFRICANA,Leaf C,412.24,average.values.at.genus.level
COMMELINA ENSIFOLIA,Leaf C,412.24,average.values.at.genus.level
COMMELINA BENGHALENSIS,Leaf C,412.24,average.values.at.genus.level
COMMELINA PURPUREA,Leaf C,412.24,average.values.at.genus.level
COMMELINA TRILOBOSPERMA,Leaf C,412.24,average.values.at.genus.level
COMMELINA COMMUNIS,Leaf C,412.24,average.values.at.genus.level
COMMELINA CYANEA,Leaf C,412.24,average.values.at.genus.level
CYPERUS RETRORSUS,Leaf C,424.448333333333,average.values.at.genus.level
CYPERUS SP.,Leaf C,424.448333333333,average.values.at.genus.level
CYPERUS AGGREGATUS,Leaf C,424.448333333333,average.values.at.genus.level
CYPERUS ESCULENTUS,Leaf C,424.448333333333,average.values.at.genus.level
CYPERUS FILICULMIS,Leaf C,424.448333333333,average.values.at.genus.level
CYPERUS GRAYI,Leaf C,424.448333333333,average.values.at.genus.level
CYPERUS SCHWEINITZII,Leaf C,424.448333333333,average.values.at.genus.level
CYPERUS SP. (cedr.us),Leaf C,424.448333333333,average.values.at.genus.level
CYPERUS CORYMBOSUS,Leaf C,424.448333333333,average.values.at.genus.level
CYPERUS ERAGROSTIS,Leaf C,424.448333333333,average.values.at.genus.level
CYPERUS REFLEXUS,Leaf C,424.448333333333,average.values.at.genus.level
CYPERUS DIFFORMIS,Leaf C,424.448333333333,average.values.at.genus.level
CYPERUS PLUKENETII,Leaf C,424.448333333333,average.values.at.genus.level
CYPERUS MOLLIPES,Leaf C,424.448333333333,average.values.at.genus.level
CYPERUS NIVEUS var. LEUCOCEPHALUS,Leaf C,424.448333333333,average.values.at.genus.level
CYPERUS REMOTUS,Leaf C,424.448333333333,average.values.at.genus.level
CYPERUS SQUARROSUS,Leaf C,424.448333333333,average.values.at.genus.level
CYPERUS TENAX,Leaf C,424.448333333333,average.values.at.genus.level
ELEOCHARIS BALDWINII,Leaf C,427.145393265,average.values.at.genus.level
ELEOCHARIS VIVIPARA,Leaf C,427.145393265,average.values.at.genus.level
ELEOCHARIS VIRIDANS,Leaf C,427.145393265,average.values.at.genus.level
ELEOCHARIS SP.,Leaf C,427.145393265,average.values.at.genus.level
ELEOCHARIS BONARIENSIS,Leaf C,427.145393265,average.values.at.genus.level
ERAGROSTIS ELLIOTTII,Leaf C,452.332034967036,average.values.at.genus.level
ERAGROSTIS PARVIFLORA,Leaf C,452.332034967036,average.values.at.genus.level
ERAGROSTIS TINCTA,Leaf C,452.332034967036,average.values.at.genus.level
ERAGROSTIS ERIOPODA,Leaf C,452.332034967036,average.values.at.genus.level
ERAGROSTIS DIELSII,Leaf C,452.332034967036,average.values.at.genus.level
ERAGROSTIS BROWNII,Leaf C,452.332034967036,average.values.at.genus.level
ERAGROSTIS CAPILLARIS,Leaf C,452.332034967036,average.values.at.genus.level
ERAGROSTIS HETEROMERA,Leaf C,452.332034967036,average.values.at.genus.level
ERAGROSTIS PATULA,Leaf C,452.332034967036,average.values.at.genus.level
ERAGROSTIS CAPENSIS,Leaf C,452.332034967036,average.values.at.genus.level
ERAGROSTIS PLANA,Leaf C,452.332034967036,average.values.at.genus.level
ERAGROSTIS SP.,Leaf C,452.332034967036,average.values.at.genus.level
EUPATORIUM CAPILLIFOLIUM,Leaf C,449.194831860847,average.values.at.genus.level
EUPATORIUM MOHRII,Leaf C,449.194831860847,average.values.at.genus.level
EUPATORIUM SEROTINUM,Leaf C,449.194831860847,average.values.at.genus.level
EUPATORIUM COMPOSITIFOLIUM,Leaf C,449.194831860847,average.values.at.genus.level
EUPATORIUM LEUCOLEPIS,Leaf C,449.194831860847,average.values.at.genus.level
EUPATORIUM ROTUNDIFOLIUM,Leaf C,449.194831860847,average.values.at.genus.level
EUPATORIUM HYSSOPIFOLIUM,Leaf C,449.194831860847,average.values.at.genus.level
FIMBRISTYLIS SP.,Leaf C,446.571367405882,average.values.at.genus.level
FIMBRISTYLIS SPADICEA,Leaf C,446.571367405882,average.values.at.genus.level
FIMBRISTYLIS AUTUMNALIS,Leaf C,446.571367405882,average.values.at.genus.level
FIMBRISTYLIS OVATA,Leaf C,446.571367405882,average.values.at.genus.level
FUIRENA SCIRPOIDEA,Leaf C,402.07,average.values.at.genus.level
GALACTIA ELLIOTTII,Leaf C,480.466666666667,average.values.at.genus.level
GALACTIA ERECTA,Leaf C,480.466666666667,average.values.at.genus.level
GALACTIA REGULARIS,Leaf C,480.466666666667,average.values.at.genus.level
HYPERICUM EDISONIANUM,Leaf C,468.379029560057,average.values.at.genus.level
HYPERICUM REDUCTUM,Leaf C,468.379029560057,average.values.at.genus.level
HYPERICUM HUMIFUSUM,Leaf C,468.379029560057,average.values.at.genus.level
HYPERICUM FORMOSUM,Leaf C,468.379029560057,average.values.at.genus.level
HYPERICUM PULCHRUM,Leaf C,468.379029560057,average.values.at.genus.level
HYPERICUM SP.,Leaf C,468.379029560057,average.values.at.genus.level
HYPERICUM MACULATUM SSP. OBTUSIUSCULUM,Leaf C,468.379029560057,average.values.at.genus.level
HYPERICUM LANCIOIDES,Leaf C,468.379029560057,average.values.at.genus.level
HYPERICUM GENTIANOIDES,Leaf C,468.379029560057,average.values.at.genus.level
HYPERICUM HYPERICOIDES,Leaf C,468.379029560057,average.values.at.genus.level
HYPERICUM AETHIOPICUM SSP. SONDERI,Leaf C,468.379029560057,average.values.at.genus.level
ILEX GLABRA,Leaf C,483.129799101362,average.values.at.genus.level
LIATRIS GRACILIS,Leaf C,411.718582682738,average.values.at.genus.level
LIATRIS TENUIFOLIA,Leaf C,411.718582682738,average.values.at.genus.level
LIATRIS SQUARROSA,Leaf C,411.718582682738,average.values.at.genus.level
LIATRIS PYCNOSTACHYA,Leaf C,411.718582682738,average.values.at.genus.level
LIATRIS MUCRONATA,Leaf C,411.718582682738,average.values.at.genus.level
LIATRIS COKERI,Leaf C,411.718582682738,average.values.at.genus.level
LUDWIGIA ALATA,Leaf C,465.6,average.values.at.genus.level
LUDWIGIA CURTISSII,Leaf C,465.6,average.values.at.genus.level
LUDWIGIA MARITIMA,Leaf C,465.6,average.values.at.genus.level
LUDWIGIA PILOSA,Leaf C,465.6,average.values.at.genus.level
LUDWIGIA SP.,Leaf C,465.6,average.values.at.genus.level
LUDWIGIA SUFFRUTICOSA,Leaf C,465.6,average.values.at.genus.level
LYONIA LUCIDA,Leaf C,462.246525574544,average.values.at.genus.level
LYONIA MARIANA,Leaf C,462.246525574544,average.values.at.genus.level
PANICUM AGROSTOIDES,Leaf C,437.554712306636,average.values.at.genus.level
PANICUM HEMITOMON,Leaf C,437.554712306636,average.values.at.genus.level
PANICUM SP.,Leaf C,437.554712306636,average.values.at.genus.level
PANICUM WILCOXIANUM,Leaf C,437.554712306636,average.values.at.genus.level
PANICUM BERGII,Leaf C,437.554712306636,average.values.at.genus.level
PANICUM GOUINII,Leaf C,437.554712306636,average.values.at.genus.level
PANICUM SABULORUM,Leaf C,437.554712306636,average.values.at.genus.level
PANICUM AMARUM,Leaf C,437.554712306636,average.values.at.genus.level
PANICUM HIRTICAULE,Leaf C,437.554712306636,average.values.at.genus.level
PANICUM DECOMPOSITUM,Leaf C,437.554712306636,average.values.at.genus.level
PANICUM OVALE,Leaf C,437.554712306636,average.values.at.genus.level
PANICUM BISULCATUM,Leaf C,437.554712306636,average.values.at.genus.level
PANICUM COMMUTATUM,Leaf C,437.554712306636,average.values.at.genus.level
PANICUM LAXIFLORUM,Leaf C,437.554712306636,average.values.at.genus.level
PANICUM URVILLEANUM,Leaf C,437.554712306636,average.values.at.genus.level
PANICUM ANCEPS,Leaf C,437.554712306636,average.values.at.genus.level
PANICUM CLANDESTINUM,Leaf C,437.554712306636,average.values.at.genus.level
PANICUM FLEXILE,Leaf C,437.554712306636,average.values.at.genus.level
PANICUM VOLUBIS,Leaf C,437.554712306636,average.values.at.genus.level
PANICUM AEQUINERVE,Leaf C,437.554712306636,average.values.at.genus.level
PANICUM DICHOTOMUM,Leaf C,437.554712306636,average.values.at.genus.level
PASPALUM NOTATUM,Leaf C,427.75,average.values.at.genus.level
PASPALUM SETACEUM,Leaf C,427.75,average.values.at.genus.level
PASPALUM DILATATUM,Leaf C,427.75,average.values.at.genus.level
PASPALUM VAGINATUM,Leaf C,427.75,average.values.at.genus.level
PASPALUM PLICATULUM,Leaf C,427.75,average.values.at.genus.level
PASPALUM FLORIDANUM,Leaf C,427.75,average.values.at.genus.level
PASPALUM SCROBICULATUM,Leaf C,427.75,average.values.at.genus.level
PASPALUM SP.,Leaf C,427.75,average.values.at.genus.level
POLYGALA RUGELII,Leaf C,486.97044031,average.values.at.genus.level
POLYGALA SETACEA,Leaf C,486.97044031,average.values.at.genus.level
POLYGALA POLYGAMA,Leaf C,486.97044031,average.values.at.genus.level
POLYGALA ALBA,Leaf C,486.97044031,average.values.at.genus.level
POLYGALA REHMANNII,Leaf C,486.97044031,average.values.at.genus.level
POLYGALA HOTTENTOTTA,Leaf C,486.97044031,average.values.at.genus.level
POLYGALA AMARELLA,Leaf C,486.97044031,average.values.at.genus.level
POLYGALA COMOSA,Leaf C,486.97044031,average.values.at.genus.level
POLYGALA DARWINIANA,Leaf C,486.97044031,average.values.at.genus.level
POLYGALA TENUIFOLIA,Leaf C,486.97044031,average.values.at.genus.level
POLYGALA AMATYMBICA,Leaf C,486.97044031,average.values.at.genus.level
POLYGALA CONFUSA,Leaf C,486.97044031,average.values.at.genus.level
PTEROCAULON PYCNOSTACHYUM,Leaf C,293.4411893,average.values.at.genus.level
QUERCUS MINIMA,Leaf C,467.488464991236,average.values.at.genus.level
QUERCUS SP.,Leaf C,467.488464991236,average.values.at.genus.level
QUERCUS CERRIS,Leaf C,467.488464991236,average.values.at.genus.level
QUERCUS,Leaf C,467.488464991236,average.values.at.genus.level
QUERCUS INCANA,Leaf C,467.488464991236,average.values.at.genus.level
QUERCUS LAEVIS,Leaf C,467.488464991236,average.values.at.genus.level
QUERCUS MARGARETTAE,Leaf C,467.488464991236,average.values.at.genus.level
QUERCUS MARILANDICA,Leaf C,467.488464991236,average.values.at.genus.level
QUERCUS FALCATA,Leaf C,467.488464991236,average.values.at.genus.level
QUERCUS MARGARETTIAE,Leaf C,467.488464991236,average.values.at.genus.level
SCHIZACHYRIUM RHIZOMATUM,Leaf C,451.006370686957,average.values.at.genus.level
SCHIZACHYRIUM SP.,Leaf C,451.006370686957,average.values.at.genus.level
SCLERIA CILIATA,Leaf C,426.310318494904,average.values.at.genus.level
SCLERIA PAUCIFLORA,Leaf C,426.310318494904,average.values.at.genus.level
SCLERIA RETICULARIS,Leaf C,426.310318494904,average.values.at.genus.level
SCLERIA SP.,Leaf C,426.310318494904,average.values.at.genus.level
SCLERIA TRIGLOMERATA,Leaf C,426.310318494904,average.values.at.genus.level
SMILAX BONA-NOX,Leaf C,474.19492508081,average.values.at.genus.level
SMILAX SP.,Leaf C,474.19492508081,average.values.at.genus.level
SMILAX GLAUCA,Leaf C,474.19492508081,average.values.at.genus.level
SMILAX MARITIMA,Leaf C,474.19492508081,average.values.at.genus.level
SMILAX ROTUNDIFOLIA,Leaf C,474.19492508081,average.values.at.genus.level
SOLIDAGO FISTULOSA,Leaf C,468.188663035296,average.values.at.genus.level
SOLIDAGO SP.,Leaf C,468.188663035296,average.values.at.genus.level
SOLIDAGO SEMPERVIRENS,Leaf C,468.188663035296,average.values.at.genus.level
SOLIDAGO SIMPLEX,Leaf C,468.188663035296,average.values.at.genus.level
SOLIDAGO ALTISSIMA,Leaf C,468.188663035296,average.values.at.genus.level
SOLIDAGO VIRGAUREA var. MINUTA,Leaf C,468.188663035296,average.values.at.genus.level
SOLIDAGO SIMPLEX var. NANA,Leaf C,468.188663035296,average.values.at.genus.level
SOLIDAGO ODORA,Leaf C,468.188663035296,average.values.at.genus.level
SOLIDAGO JUNCEA,Leaf C,468.188663035296,average.values.at.genus.level
SPARTINA BAKERI,Leaf C,436.443925573176,average.values.at.genus.level
SPARTINA ALTERNIFLORA,Leaf C,436.443925573176,average.values.at.genus.level
SPARTINA CYNOSUROIDES,Leaf C,436.443925573176,average.values.at.genus.level
SPARTINA PATENS,Leaf C,436.443925573176,average.values.at.genus.level
SPARTINA DENSIFLORA,Leaf C,436.443925573176,average.values.at.genus.level
VACCINIUM MYRSINITES,Leaf C,493.751850860729,average.values.at.genus.level
VACCINIUM FLORIBUNDUM,Leaf C,493.751850860729,average.values.at.genus.level
VACCINIUM TENELLUM,Leaf C,493.751850860729,average.values.at.genus.level
VACCINIUM STAMINEUM,Leaf C,493.751850860729,average.values.at.genus.level
VACCINIUM VIRGATUM,Leaf C,493.751850860729,average.values.at.genus.level
ACONITUM SP.,Leaf C,432.200889604671,average.values.at.genus.level
